Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
1612174871.3420885,50,1612174871,280774856,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.3785973,51,1612174871,280774856,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.409229,52,1612174871,280774856,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.414024,53,1612174871,280774856,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4172204,54,1612174871,280774856,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4199593,55,1612174871,280774856,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4222846,56,1612174871,280774856,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4251175,57,1612174871,280774856,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.427369,58,1612174871,380836643,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4303157,59,1612174871,380836643,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4328604,60,1612174871,380836643,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4354005,61,1612174871,380836643,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4379957,62,1612174871,380836643,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.441223,63,1612174871,380836643,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4438953,64,1612174871,380836643,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4466186,65,1612174871,380836643,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4492526,66,1612174871,380836643,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.452146,67,1612174871,380836643,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4545343,68,1612174871,380836643,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.457187,69,1612174871,380836643,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4600122,70,1612174871,380836643,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.465676,71,1612174871,380836643,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4657228,72,1612174871,380836643,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.472975,73,1612174871,380836643,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4738317,74,1612174871,380836643,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4762943,75,1612174871,380836643,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4810426,76,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4834113,77,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4834528,78,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.483555,79,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.4947472,80,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.5321696,81,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.5714934,82,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.581503,83,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.5816414,84,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.5844789,85,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.5921063,86,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.5947826,87,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.5972805,88,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.5974457,89,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.601478,90,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.602658,91,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.6059613,92,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.6064816,93,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.6091897,94,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.6120634,95,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.6169395,96,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.6176975,97,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.619887,98,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.6222277,99,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.625744,100,1612174871,430843023,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.6280415,101,1612174871,570793052,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.6304648,102,1612174871,570793052,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.6349258,103,1612174871,570793052,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.634964,104,1612174871,570793052,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.638001,105,1612174871,570793052,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.642677,106,1612174871,600798890,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.6450844,107,1612174871,600798890,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.6528227,108,1612174871,600798890,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.6529615,109,1612174871,600798890,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.653821,110,1612174871,600798890,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.6979551,111,1612174871,600798890,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.7269192,112,1612174871,600798890,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.7324722,113,1612174871,600798890,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.7360086,114,1612174871,600798890,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.7397377,115,1612174871,600798890,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.7446713,116,1612174871,710834386,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.747939,117,1612174871,710834386,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.7479775,118,1612174871,710834386,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.7504766,119,1612174871,710834386,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.7543154,120,1612174871,710834386,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.7964473,121,1612174871,710834386,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.8252056,122,1612174871,710834386,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.8292341,123,1612174871,710834386,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.832198,124,1612174871,710834386,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.8350039,125,1612174871,710834386,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.8376489,126,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.840276,127,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.8430943,128,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.8453574,129,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.8487818,130,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.8875303,131,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9211922,132,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9273868,133,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.932228,134,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9353614,135,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9381363,136,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9408984,137,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9438262,138,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9465191,139,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9545999,140,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.955542,141,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9561923,142,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9593077,143,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.962009,144,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9654746,145,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9682238,146,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9727335,147,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9786243,148,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.979075,149,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9791663,150,1612174871,810814310,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9835422,151,1612174871,920797897,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9861488,152,1612174871,920797897,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.986179,153,1612174871,920797897,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9905126,154,1612174871,920797897,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9940536,155,1612174871,920797897,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.996289,156,1612174871,950838938,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.996341,157,1612174871,950838938,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174871.9989045,158,1612174871,950838938,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174872.0019507,159,1612174871,950838938,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174872.0045357,160,1612174871,950838938,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174872.0428276,161,1612174871,950838938,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174872.0718193,162,1612174871,950838938,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174872.076127,163,1612174871,950838938,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174872.0782623,164,1612174871,950838938,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174872.0837493,165,1612174871,950838938,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174872.0858924,166,1612174871,950838938,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174872.0940652,167,1612174871,950838938,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174872.0964417,168,1612174871,950838938,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174872.0989828,169,1612174871,950838938,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612174872.0997858,170,1612174871,950838938,,0,0,48.599999999999994,7.8999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
