Time,seq,stamp.secs,stamp.nsecs,frame_id,can_id,type_col_0,type_col_1,type_col_2,type_col_3,value_0,value_1,value_2,value_3
1612174871.5948205,10747,1612174871,568731591,,107,RXH,RYH,,,-0.05999999865889549,-0.05999999865889549,0.0,0.0
1612174871.597357,10747,1612174871,568731591,,107,RXH,RYH,,,-0.05999999865889549,-0.05999999865889549,0.0,0.0
1612174871.6015656,10749,1612174871,568976861,,109,AXH,AYH,,,0.00039999998989515007,0.00039999998989515007,0.0,0.0
1612174871.6057074,10750,1612174871,569079622,,123,AXH_POI7,AYH_POI7,,,0.00039999998989515007,0.00039999998989515007,0.0,0.0
1612174871.6064653,10756,1612174871,569843977,,144,GPS_VXF,GPS_VYF,GPS_VZF,,0.0,0.0,0.0,0.0
1612174871.6092935,10757,1612174871,569930000,,145,GPS_Stddev_VXF,GPS_Stddev_VYF,,,0.0,0.0,0.0,0.0
1612174871.6148818,10758,1612174871,570103008,,146,GPS_Time_Millisec,GPS_Time_Week,,,194500.0,194500.0,0.0,0.0
1612174871.6169715,10759,1612174871,570176518,,147,GPS_Aux_Diff_age,GPS_Aux_Sats_Used,,,0.0,0.0,0.0,0.0
1612174871.6177464,10759,1612174871,570176518,,147,GPS_Aux_Diff_age,GPS_Aux_Sats_Used,,,0.0,0.0,0.0,0.0
1612174871.6202354,10761,1612174871,570429372,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.62272,10761,1612174871,570429372,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.6257606,10761,1612174871,570429372,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.6284099,10761,1612174871,570429372,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.6306076,10765,1612174871,570902342,,158,In_Lat_Rel,,,,0.0,0.0,0.0,0.0
1612174871.6349018,10851,1612174871,600466605,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.6353648,10851,1612174871,600466605,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.6425447,10851,1612174871,600466605,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.6425836,10851,1612174871,600466605,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.645022,10855,1612174871,600938390,,158,In_Lat_Rel,,,,0.0,0.0,0.0,0.0
1612174871.6528358,10856,1612174871,601032446,,173,In_VXH,In_VYH,,,0.0,0.0,0.0,0.0
1612174871.6528928,10857,1612174871,601176075,,174,In_VXF,In_VYF,,,0.0,0.0,0.0,0.0
1612174871.6541374,10858,1612174871,601284853,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174871.6983995,10858,1612174871,601284853,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174871.7268555,10858,1612174871,601284853,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174871.7325962,11181,1612174871,710450608,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.7367363,11181,1612174871,710450608,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.744712,11181,1612174871,710450608,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.7474449,11181,1612174871,710450608,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.7475445,11185,1612174871,710932506,,158,In_Lat_Rel,,,,0.0,0.0,0.0,0.0
1612174871.7475646,11186,1612174871,711073575,,173,In_VXH,In_VYH,,,0.0,0.0,0.0,0.0
1612174871.7510276,11187,1612174871,711197266,,174,In_VXF,In_VYF,,,0.0,0.0,0.0,0.0
1612174871.7548397,11188,1612174871,711301115,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174871.7970352,11188,1612174871,711301115,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174871.8257813,11188,1612174871,711301115,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174871.8292513,11481,1612174871,810436901,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.8318758,11481,1612174871,810436901,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.8349478,11481,1612174871,810436901,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.837766,11481,1612174871,810436901,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.840598,11485,1612174871,810928752,,158,In_Lat_Rel,,,,0.0,0.0,0.0,0.0
1612174871.8434522,11486,1612174871,811063516,,173,In_VXH,In_VYH,,,0.0,0.0,0.0,0.0
1612174871.845863,11487,1612174871,811183654,,174,In_VXF,In_VYF,,,0.0,0.0,0.0,0.0
1612174871.8488183,11488,1612174871,811300753,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174871.9074717,11488,1612174871,811300753,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174871.922177,11488,1612174871,811300753,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174871.9281785,11488,1612174871,811300753,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174871.932182,11488,1612174871,811300753,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174871.9354186,11703,1612174871,888216538,,103,AXB_HR,,,,0.000699999975040555,0.0,0.0,0.0
1612174871.9381208,11704,1612174871,888371495,,104,AYB_HR,,,,-0.006200000178068876,0.0,0.0,0.0
1612174871.9408052,11705,1612174871,888461935,,105,AZB_HR,,,,0.9998999834060669,0.0,0.0,0.0
1612174871.9437082,11705,1612174871,888461935,,105,AZB_HR,,,,0.9998999834060669,0.0,0.0,0.0
1612174871.9465325,11707,1612174871,888752585,,107,RXH,RYH,,,0.07000000029802322,0.07000000029802322,0.0,0.0
1612174871.9554982,11707,1612174871,888752585,,107,RXH,RYH,,,0.07000000029802322,0.07000000029802322,0.0,0.0
1612174871.9555135,11709,1612174871,888962683,,109,AXH,AYH,,,-0.0015999999595806003,-0.0015999999595806003,0.0,0.0
1612174871.9561388,11710,1612174871,889071525,,123,AXH_POI7,AYH_POI7,,,-0.0015999999595806003,-0.0015999999595806003,0.0,0.0
1612174871.9593503,11806,1612174871,919816627,,144,GPS_VXF,GPS_VYF,GPS_VZF,,0.0,0.0,0.0,0.0
1612174871.9620697,11807,1612174871,919933181,,145,GPS_Stddev_VXF,GPS_Stddev_VYF,,,0.0,0.0,0.0,0.0
1612174871.96555,11808,1612174871,920060041,,146,GPS_Time_Millisec,GPS_Time_Week,,,194850.0,194850.0,0.0,0.0
1612174871.9687421,11809,1612174871,920185684,,147,GPS_Aux_Diff_age,GPS_Aux_Sats_Used,,,0.0,0.0,0.0,0.0
1612174871.9740672,11809,1612174871,920185684,,147,GPS_Aux_Diff_age,GPS_Aux_Sats_Used,,,0.0,0.0,0.0,0.0
1612174871.9741526,11811,1612174871,920434410,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.9762812,11811,1612174871,920434410,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.9790916,11811,1612174871,920434410,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.9835646,11811,1612174871,920434410,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.9863904,11815,1612174871,920920308,,158,In_Lat_Rel,,,,0.0,0.0,0.0,0.0
1612174871.9869268,11901,1612174871,950578211,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.991389,11901,1612174871,950578211,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.9942584,11901,1612174871,950578211,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.9963322,11901,1612174871,950578211,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174871.9964871,11905,1612174871,950967621,,158,In_Lat_Rel,,,,0.0,0.0,0.0,0.0
1612174871.9994774,11906,1612174871,951084112,,173,In_VXH,In_VYH,,,0.0,0.0,0.0,0.0
1612174872.0020082,11907,1612174871,951188089,,174,In_VXF,In_VYF,,,0.0,0.0,0.0,0.0
1612174872.0044847,11908,1612174871,951327397,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174872.0436022,11908,1612174871,951327397,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174872.0730138,11908,1612174871,951327397,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174872.0759852,12243,1612174872,68312170,,103,AXB_HR,,,,0.00279999990016222,0.0,0.0,0.0
1612174872.0835702,12244,1612174872,68428532,,104,AYB_HR,,,,-0.006399999838322401,0.0,0.0,0.0
1612174872.08584,12245,1612174872,68556287,,105,AZB_HR,,,,1.0010000467300415,0.0,0.0,0.0
1612174872.0938258,12245,1612174872,68556287,,105,AZB_HR,,,,1.0010000467300415,0.0,0.0,0.0
1612174872.093973,12247,1612174872,68804917,,107,RXH,RYH,,,-0.05000000074505806,-0.05000000074505806,0.0,0.0
1612174872.0939965,12247,1612174872,68804917,,107,RXH,RYH,,,-0.05000000074505806,-0.05000000074505806,0.0,0.0
1612174872.0940206,12249,1612174872,69112752,,109,AXH,AYH,,,0.00039999998989515007,0.00039999998989515007,0.0,0.0
1612174872.0940678,12250,1612174872,69177814,,123,AXH_POI7,AYH_POI7,,,0.00039999998989515007,0.00039999998989515007,0.0,0.0
1612174872.0963929,12251,1612174872,69297984,,130,Inv_Path_Radius,Side_Slip_Angle,,,0.0,0.0,0.0,0.0
1612174872.0996907,12252,1612174872,69423915,,140,Sys_Ta,Sys_Temp,Sys_TimeSinceInit,,10000.0,10000.0,10000.0,0.0
1612174872.1031432,12252,1612174872,69423915,,140,Sys_Ta,Sys_Temp,Sys_TimeSinceInit,,10000.0,10000.0,10000.0,0.0
1612174872.1054177,12261,1612174872,70543822,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.1126544,12261,1612174872,70543822,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.113093,12261,1612174872,70543822,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.113172,12261,1612174872,70543822,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.1158228,12265,1612174872,71046490,,158,In_Lat_Rel,,,,0.0,0.0,0.0,0.0
1612174872.121258,12266,1612174872,71167940,,173,In_VXH,In_VYH,,,0.0,0.0,0.0,0.0
1612174872.1224897,12267,1612174872,71281294,,174,In_VXF,In_VYF,,,0.0,0.0,0.0,0.0
1612174872.1497405,12268,1612174872,71401305,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174872.1665702,12268,1612174872,71401305,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174872.1707344,12469,1612174872,140298586,,147,GPS_Aux_Diff_age,GPS_Aux_Sats_Used,,,0.0,0.0,0.0,0.0
1612174872.1738734,12469,1612174872,140298586,,147,GPS_Aux_Diff_age,GPS_Aux_Sats_Used,,,0.0,0.0,0.0,0.0
1612174872.1793244,12471,1612174872,140538351,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.1794229,12471,1612174872,140538351,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.183657,12471,1612174872,140538351,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.1901252,12471,1612174872,140538351,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.1906552,12475,1612174872,141021017,,158,In_Lat_Rel,,,,0.0,0.0,0.0,0.0
1612174872.1930385,12476,1612174872,141146948,,173,In_VXH,In_VYH,,,0.0,0.0,0.0,0.0
1612174872.1943552,12477,1612174872,141274800,,174,In_VXF,In_VYF,,,0.0,0.0,0.0,0.0
1612174872.1971262,12478,1612174872,141385049,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174872.2001307,12531,1612174872,160475749,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.2026348,12531,1612174872,160475749,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.2054906,12531,1612174872,160475749,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.2077556,12531,1612174872,160475749,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.211404,12535,1612174872,160968913,,158,In_Lat_Rel,,,,0.0,0.0,0.0,0.0
1612174872.2152271,12536,1612174872,161092283,,173,In_VXH,In_VYH,,,0.0,0.0,0.0,0.0
1612174872.217854,12537,1612174872,161216006,,174,In_VXF,In_VYF,,,0.0,0.0,0.0,0.0
1612174872.2236826,12538,1612174872,161335889,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174872.2602403,12538,1612174872,161335889,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174872.2896721,12538,1612174872,161335889,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174872.2957926,12801,1612174872,250535016,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.2977083,12801,1612174872,250535016,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.3035789,12801,1612174872,250535016,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.3050644,12801,1612174872,250535016,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.3062358,12805,1612174872,251015186,,158,In_Lat_Rel,,,,0.0,0.0,0.0,0.0
1612174872.3134646,12806,1612174872,251141246,,173,In_VXH,In_VYH,,,0.0,0.0,0.0,0.0
1612174872.3135436,12807,1612174872,251312493,,174,In_VXF,In_VYF,,,0.0,0.0,0.0,0.0
1612174872.313683,12808,1612174872,251383347,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174872.3554814,12808,1612174872,251383347,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174872.3878894,12808,1612174872,251383347,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174872.3924122,12808,1612174872,251383347,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174872.3953903,13149,1612174872,369024587,,109,AXH,AYH,,,0.0,0.0,0.0,0.0
1612174872.3981602,13150,1612174872,369137333,,123,AXH_POI7,AYH_POI7,,,0.0,0.0,0.0,0.0
1612174872.4040442,13151,1612174872,369264608,,130,Inv_Path_Radius,Side_Slip_Angle,,,0.0,0.0,0.0,0.0
1612174872.4042847,13152,1612174872,369385515,,140,Sys_Ta,Sys_Temp,Sys_TimeSinceInit,,10000.0,10000.0,10000.0,0.0
1612174872.4066625,13153,1612174872,369509942,,141,GPS_Lat,,,,0.0,0.0,0.0,0.0
1612174872.410333,13154,1612174872,369639457,,142,GPS_Lat_Rel,,,,0.0,0.0,0.0,0.0
1612174872.4115527,13155,1612174872,369800784,,143,GPS_Stddev_Lat,GPS_Stddev_Long,,,0.0,0.0,0.0,0.0
1612174872.4144144,13156,1612174872,369913753,,144,GPS_VXF,GPS_VYF,GPS_VZF,,0.0,0.0,0.0,0.0
1612174872.4170797,13157,1612174872,370036804,,145,GPS_Stddev_VXF,GPS_Stddev_VYF,,,0.0,0.0,0.0,0.0
1612174872.4224138,13191,1612174872,380532478,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.4266121,13191,1612174872,380532478,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.43272,13191,1612174872,380532478,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.432783,13191,1612174872,380532478,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.4328103,13195,1612174872,381025481,,158,In_Lat_Rel,,,,0.0,0.0,0.0,0.0
1612174872.4352863,13196,1612174872,381147348,,173,In_VXH,In_VYH,,,0.0,0.0,0.0,0.0
1612174872.4383383,13197,1612174872,381272511,,174,In_VXF,In_VYF,,,0.0,0.0,0.0,0.0
1612174872.4490669,13198,1612174872,381390665,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174872.486508,13198,1612174872,381390665,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174872.518803,13198,1612174872,381390665,,182,In_Stddev_Lat,In_Stddev_Long,,,3.009999990463257,3.009999990463257,0.0,0.0
1612174872.5230062,13581,1612174872,510478543,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.5251389,13581,1612174872,510478543,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.5279982,13581,1612174872,510478543,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.5309918,13581,1612174872,510478543,,150,GPS_Height,,,,0.0,0.0,0.0,0.0
1612174872.535632,13585,1612174872,510965369,,158,In_Lat_Rel,,,,0.0,0.0,0.0,0.0
