Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1610057133.5058382,1,0,0,,0.3396224384487974,-0.3872297143537568,-0.5954649344043815,0.6165478566327083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.03,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,-0.004,1.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610057133.5101688,2,0,0,,0.3396224384487974,-0.3872297143537568,-0.5954649344043815,0.6165478566327083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.03,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,-0.004,1.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610057133.5146239,3,0,0,,0.3396224384487974,-0.3872297143537568,-0.5954649344043815,0.6165478566327083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.03,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,-0.004,1.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610057133.5164015,4,0,0,,0.3396224384487974,-0.3872297143537568,-0.5954649344043815,0.6165478566327083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.03,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,-0.004,1.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610057133.522286,5,0,0,,0.3396224384487974,-0.3872297143537568,-0.5954649344043815,0.6165478566327083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.03,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,-0.004,1.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610057133.522383,6,0,0,,0.3396224384487974,-0.3872297143537568,-0.5954649344043815,0.6165478566327083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,-0.004,1.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610057133.52505,7,0,0,,0.3396224384487974,-0.3872297143537568,-0.5954649344043815,0.6165478566327083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,-0.004,1.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610057133.5308595,8,0,0,,0.3396224384487974,-0.3872297143537568,-0.5954649344043815,0.6165478566327083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,-0.004,1.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610057133.534944,9,0,0,,0.3396224384487974,-0.3872297143537568,-0.5954649344043815,0.6165478566327083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,-0.004,1.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610057133.5353005,10,0,0,,0.3396224384487974,-0.3872297143537568,-0.5954649344043815,0.6165478566327083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,-0.004,1.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610057133.5377433,11,0,0,,0.3396224384487974,-0.3872297143537568,-0.5954649344043815,0.6165478566327083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,-0.004,1.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610057133.541231,12,0,0,,0.3396224384487974,-0.3872297143537568,-0.5954649344043815,0.6165478566327083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,-0.0028,1.0008000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610057133.5438077,13,0,0,,0.3396224384487974,-0.3872297143537568,-0.5954649344043815,0.6165478566327083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,-0.0028,1.0008000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610057133.547378,14,0,0,,0.3396224384487974,-0.3872297143537568,-0.5954649344043815,0.6165478566327083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,-0.0028,1.0008000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
