Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1610059931.1449242,13,0,0,,0.32581160177745605,0.5335700988052225,0.22164420361839274,0.748347243470945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.95,-137.29,-34.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504,-0.0956,1.3036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610059931.1668954,14,0,0,,0.32581160177745605,0.5335700988052225,0.22164420361839274,0.748347243470945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.95,-137.29,-34.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504,-0.0956,1.3036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610059931.1875594,15,0,0,,0.32581160177745605,0.5335700988052225,0.22164420361839274,0.748347243470945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.95,-137.29,-34.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504,-0.0956,1.3036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610059931.2241886,16,0,0,,0.32581160177745605,0.5335700988052225,0.22164420361839274,0.748347243470945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.95,-137.29,-34.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504,-0.0956,1.3036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610059931.2242498,17,0,0,,0.32581160177745605,0.5335700988052225,0.22164420361839274,0.748347243470945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.95,-137.29,-34.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504,-0.0956,1.3036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610059931.2283409,18,0,0,,0.32581160177745605,0.5335700988052225,0.22164420361839274,0.748347243470945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.95,-137.29,-34.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504,-0.0956,1.3036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610059931.239495,19,0,0,,0.32581160177745605,0.5335700988052225,0.22164420361839274,0.748347243470945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.95,-137.29,-34.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504,-0.0956,1.3036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610059931.2395725,20,0,0,,0.32581160177745605,0.5335700988052225,0.22164420361839274,0.748347243470945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.95,-137.29,-34.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504,-0.0956,1.3036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610059931.239617,21,0,0,,0.32581160177745605,0.5335700988052225,0.22164420361839274,0.748347243470945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.95,-137.29,-34.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504,-0.0956,1.3036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610059931.2421038,22,0,0,,0.32581160177745605,0.5335700988052225,0.22164420361839274,0.748347243470945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.93,-95.71000000000001,-5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504,-0.0956,1.3036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610059931.245323,23,0,0,,0.32581160177745605,0.5335700988052225,0.22164420361839274,0.748347243470945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.93,-95.71000000000001,-5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504,-0.0956,1.3036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610059931.2466266,24,0,0,,0.32581160177745605,0.5335700988052225,0.22164420361839274,0.748347243470945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.93,-95.71000000000001,-5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14600000000000002,-0.1376,0.9632000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
